0	1	date
-74.368244	40.637852	10/5/2018
-77.305097	38.853231	10/6/2018
-121.555406	38.380456	10/8/2018
-73.08201	40.87056	10/9/2018
-78.897944	35.99924	10/10/2018
-121.982721	37.565285	10/10/2018
-105.330223	32.569609	10/11/2018
-74.018244	40.68863	10/11/2018
-71.107172	42.537065	10/12/2018
-106.022472	39.475323	10/21/2018
-74.06678	41.96973	10/21/2018
-70.873647	42.642845	10/22/2018
-73.945032	40.645099	10/24/2018
-73.799802	40.863028	10/24/2018
-77.016719	38.911936	10/24/2018
-77.234792	39.029839	10/25/2018
-71.107172	42.537065	10/26/2018
-80.458168	25.558428	10/26/2018
-93.090649	44.951483	10/27/2018
-86.13216	39.775092	10/27/2018
-77.684264	43.286024	10/29/2018
-115.10647	36.17372	10/29/2018
-73.945032	40.645099	10/30/2018
-75.11787	40.001811	10/30/2018
-82.624424	40.014869	10/30/2018
-119.801015	36.8411	10/30/2018
-73.99358	40.963867	10/30/2018
-74.00727	40.21185	10/30/2018
-117.911715	33.678399	10/31/2018
-74.018244	40.68863	11/1/2018
-76.35413	39.99788	11/1/2018
-87.62213	41.88531	11/2/2018
-83.884804	36.032334	11/2/2018
-115.10647	36.17372	11/2/2018
-87.62213	41.88531	11/5/2018
-115.10647	36.17372	11/5/2018
-123.326075	44.808768	11/6/2018
-75.890685	42.165629	11/6/2018
-74.048576	41.008367	11/6/2018
-73.784858	40.91757	11/7/2018
-108.685164	39.149614	11/8/2018
-73.536216	41.054082	11/8/2018
-104.996553	39.760189	11/9/2018
-83.884804	36.032334	11/10/2018
-76.483999	42.402794	11/10/2018
-87.81395	41.89781	11/13/2018
-123.003655	44.94878	11/13/2018
-123.003655	44.94878	11/13/2018
-74.018244	40.68863	11/13/2018
