0,1,date
38.692865,-77.204031,10/20/17
37.444122,-122.149915,10/21/17
42.402794,-76.483999,10/23/17
42.165629,-75.890685,10/23/17
40.68863,-74.018244,10/25/17
38.037847,-84.61645,10/25/17
42.380442,-71.132947,10/25/17
29.648993,-82.324515,10/26/17
40.357242,-75.940153,10/26/17
40.68863,-74.018244,10/26/17
37.776646,-122.417481,10/27/17
40.107274,-74.665201,10/27/17
44.951483,-93.090649,10/27/17
38.982612,-76.74379,10/28/17
42.73184,-71.186915,10/29/17
42.67037,-71.30201,10/29/17
40.486754,-74.444395,10/29/17
37.995864,-122.577814,10/31/17
34.238208,-118.55029,10/31/17
44.951483,-93.090649,11/1/17
40.105164,-74.352814,11/2/17
44.951483,-93.090649,11/3/17
40.343625,-74.693953,11/3/17
37.318364,-107.880367,11/3/17
42.244733,-71.181141,11/8/17
43.603768,-116.272921,11/9/17
41.175173,-73.282408,11/9/17
44.951483,-93.090649,11/12/17
34.127398,-84.481787,11/14/17
39.029839,-77.234792,11/14/17
42.266638,-83.849042,11/15/17
42.402794,-76.483999,11/17/17
41.269896,-73.612074,11/19/17
38.157368,-79.065116,11/19/17
30.337538,-81.768622,11/21/17
41.308201,-73.494637,11/21/17
40.72813,-73.217871,11/26/17
41.115833,-74.047384,11/27/17
44.951483,-93.090649,11/30/17
25.830882,-81.403372,12/1/17
35.26002,-80.804151,12/5/17
42.693184,-95.151811,12/7/17
36.842198,-107.818288,12/7/17
42.079399,-71.03999,12/8/17
42.300596,-71.27875,12/8/17
37.052748,-122.111126,12/9/17
43.011264,-87.958409,12/9/17
33.973951,-118.248405,12/10/17
32.781179,-96.790329,12/11/17
42.647991,-71.165685,12/12/17
40.863028,-73.799802,12/14/17
42.18314,-84.013795,12/22/17
39.564201,-76.980701,12/22/17
45.507856,-122.690794,12/23/17
40.68863,-74.018244,12/23/17
37.444122,-122.149915,12/23/17
33.925183,-81.248345,12/25/17
40.68038,-73.45512,12/30/17
29.529062,-95.530597,12/31/17
40.68863,-74.018244,1/2/18
34.635927,-120.201469,1/3/18
40.68863,-74.018244,1/3/18
44.067988,-123.080181,1/4/18
40.499866,-74.428095,1/5/18
40.499866,-74.428095,1/5/18
35.491608,-97.562817,1/7/18
44.067988,-123.080181,1/8/18
41.308201,-73.494637,1/9/18
32.074679,-81.088261,1/9/18
41.471457,-72.511376,1/12/18
41.093763,-85.070713,1/16/18
41.271095,-73.38634,1/20/18
45.686966,-108.387392,1/23/18
45.686966,-108.387392,1/25/18
41.269896,-73.612074,1/30/18
41.269896,-73.612074,1/30/18
40.830699,-81.895377,1/30/18
35.384337,-119.020562,1/31/18
40.68863,-74.018244,1/31/18
35.265573,-120.62122,1/31/18
33.026795,-97.119331,2/1/18
41.88531,-87.62213,2/1/18
37.189396,-121.705327,2/2/18
42.154145,-70.823035,2/2/18
33.818256,-116.466743,2/4/18
34.718428,-86.556439,2/9/18
43.06956,-89.423861,2/13/18
40.68863,-74.018244,2/15/18
41.445145,-81.921811,2/15/18
41.78007,-72.677099,2/17/18
44.554321,-69.617809,2/19/18
40.635252,-73.636923,2/21/18
40.68863,-74.018244,2/22/18
39.166759,-84.53822,2/24/18
46.1341,-118.291407,2/26/18
40.67815,-73.509519,2/27/18
43.957208,-70.639546,2/27/18
30.337538,-81.768622,2/28/18
42.25424,-77.79055,3/7/18
25.558428,-80.458168,3/8/18
43.294252,-91.789582,3/11/18
40.68863,-74.018244,3/12/18
41.634209,-91.49905,3/14/18
48.754092,-122.508129,3/15/18
39.103053,-94.630384,3/17/18
40.001811,-75.11787,3/20/18
45.507856,-122.690794,3/21/18
35.284018,-81.189693,3/24/18
37.25807,-93.343673,3/25/18
40.736101,-74.22509,3/29/18
39.01501,-94.19856,3/30/18
41.672687,-93.572173,3/30/18
38.988075,-95.780662,4/1/18
41.482901,-71.524317,4/4/18
41.365709,-72.927507,4/8/18
35.265573,-120.62122,4/13/18
41.720684,-83.569359,4/19/18
40.651378,-73.870779,4/20/18
40.92476,-90.10901,4/22/18
35.265573,-120.62122,4/22/18
37.25807,-93.343673,4/25/18
28.373,-80.742906,4/27/18
40.67815,-73.509519,4/28/18
40.362505,-79.898389,5/1/18
37.651974,-97.258997,5/1/18
42.417695,-71.167083,5/2/18
40.982247,-74.11207,5/4/18
40.085113,-82.814347,5/6/18
42.180048,-71.08923,5/8/18
42.380442,-71.132947,5/10/18
42.380442,-71.132947,5/12/18
31.202919,-97.930051,5/14/18
39.26427,-76.99248,5/24/18
42.446396,-71.459405,5/24/18
41.628008,-72.245422,6/2/18
42.537065,-71.107172,6/12/18
42.171467,-71.055602,6/19/18
41.88531,-87.62213,6/20/18
31.763608,-106.484592,6/24/18
39.169324,-106.776744,6/25/18
41.579778,-72.746667,7/6/18
42.347021,-83.060184,7/6/18
32.290052,-106.753893,7/8/18
42.660091,-83.3863,7/9/18
41.720684,-83.569359,7/13/18
44.477935,-68.356311,7/14/18
42.70452,-73.91151,7/20/18
41.291736,-96.171104,7/21/18
30.094886,-95.585826,7/29/18
37.25807,-93.343673,8/1/18
41.23238,-95.875086,8/4/18
41.843678,-77.75736,8/10/18
43.136067,-92.77932,8/13/18
43.145813,-77.454446,8/13/18
44.294333,-92.905937,8/14/18
40.68863,-74.018244,8/17/18
38.828893,-104.809929,8/20/18
40.68863,-74.018244,8/21/18
42.272492,-88.314084,8/24/18
40.68863,-74.018244,8/26/18
37.786027,-122.223779,8/30/18
39.002867,-76.931652,9/2/18
30.36218,-90.039451,9/6/18
40.6667,-74.964692,9/21/18
42.763888,-84.458771,9/25/18
43.286024,-77.684264,9/26/18
30.701142,-88.103184,9/28/18
44.46533,-72.68456,10/1/18
40.652851,-74.346764,10/3/18
40.637852,-74.368244,10/5/18
38.853231,-77.305097,10/6/18
38.380456,-121.555406,10/8/18
40.87056,-73.08201,10/9/18
35.99924,-78.897944,10/10/18
37.565285,-121.982721,10/10/18
40.68863,-74.018244,10/11/18
42.537065,-71.107172,10/12/18
39.475323,-106.022472,10/21/18
41.96973,-74.06678,10/21/18
42.642845,-70.873647,10/22/18
40.863028,-73.799802,10/24/18
38.911936,-77.016719,10/24/18
39.029839,-77.234792,10/25/18
42.537065,-71.107172,10/26/18
25.558428,-80.458168,10/26/18
44.951483,-93.090649,10/27/18
39.775092,-86.13216,10/27/18
43.286024,-77.684264,10/29/18
36.17372,-115.10647,10/29/18
40.001811,-75.11787,10/30/18
40.014869,-82.624424,10/30/18
36.8411,-119.801015,10/30/18
40.963867,-73.99358,10/30/18
40.21185,-74.00727,10/30/18
33.678399,-117.911715,10/31/18
40.68863,-74.018244,11/1/18
39.99788,-76.35413,11/1/18
41.88531,-87.62213,11/2/18
36.032334,-83.884804,11/2/18
36.17372,-115.10647,11/2/18
41.88531,-87.62213,11/5/18
36.17372,-115.10647,11/5/18
44.808768,-123.326075,11/6/18
42.165629,-75.890685,11/6/18
41.008367,-74.048576,11/6/18
40.91757,-73.784858,11/7/18
39.149614,-108.685164,11/8/18
41.054082,-73.536216,11/8/18
39.760189,-104.996553,11/9/18
36.032334,-83.884804,11/10/18
42.402794,-76.483999,11/10/18
41.89781,-87.81395,11/13/18
44.94878,-123.003655,11/13/18
44.94878,-123.003655,11/13/18
40.68863,-74.018244,11/13/18
42.402794,-76.483999,11/14/18
39.296536,-76.623489,11/14/18
40.10789,-88.244266,11/16/18
35.99924,-78.897944,11/18/18
42.402794,-76.483999,11/19/18
43.54241,-111.877936,11/19/18
37.996501,-121.812301,11/27/18
37.42509,-122.1675,11/28/18
40.68863,-74.018244,11/28/18
40.652851,-74.346764,11/29/18
40.71275,-74.361594,11/29/18
39.296536,-76.623489,11/29/18
33.973951,-118.248405,11/29/18
40.71275,-74.361594,11/30/18
40.979118,-73.723036,12/9/18
31.763608,-106.484592,4/1/20
41.054651,-74.045425,11/30/18
40.982247,-74.11207,12/3/18
25.558428,-80.458168,12/8/18
42.380442,-71.132947,12/7/18
40.258655,-76.894376,12/1/18
41.132323,-81.332781,12/16/18
33.973951,-118.248405,12/5/18
33.973951,-118.248405,12/23/18
33.973951,-118.248405,12/19/18
32.724103,-117.170912,12/2/18
28.545179,-81.373291,12/25/18
41.008367,-74.048576,12/4/18
33.703967,-112.351835,12/29/18
